Unidades: MW
Informação acedida em: 19/05/2025 14:38:00
Data e Hora;GRMS - Distribuição;UAG - Unidades Autónomas de Gaseificação;Mercado Elétrico;AP - Clientes Alta Pressão;Consumo
2022-01-18 17:00:00;3431.8;368.2;5884.0;992.6;10676.6
2022-01-18 18:00:00;3868.0;404.5;5726.0;992.7;10991.2
2022-01-18 19:00:00;4335.9;447.5;5873.3;1042.2;11699.0
2022-01-18 20:00:00;4392.8;451.6;5657.5;1033.5;11535.4
2022-01-18 21:00:00;4027.8;421.3;4842.4;1035.2;10326.6
2022-01-18 22:00:00;3589.8;384.1;4061.8;1026.1;9061.8
2022-01-18 23:00:00;3178.0;348.5;4108.8;1010.1;8645.4
2022-01-19 00:00:00;2830.6;321.2;4086.9;1029.8;8268.5
2022-01-19 01:00:00;2686.1;306.6;4001.1;998.1;7991.9
2022-01-19 02:00:00;2524.9;290.4;3951.6;964.2;7731.1
2022-01-19 03:00:00;2530.9;291.0;3753.4;965.6;7540.8
2022-01-19 04:00:00;2529.6;291.4;3766.1;971.7;7558.9
2022-01-19 05:00:00;2652.4;316.0;4201.8;996.3;8166.4
2022-01-19 06:00:00;3061.2;354.3;4848.9;1030.8;9295.3
2022-01-19 07:00:00;3768.6;416.4;5148.0;1039.9;10372.8
2022-01-19 08:00:00;4141.8;446.1;5250.5;1009.5;10847.9
2022-01-19 09:00:00;3987.9;429.1;5236.4;967.1;10620.4
2022-01-19 10:00:00;3877.2;419.1;5022.0;962.9;10281.2
2022-01-19 11:00:00;3847.7;415.0;4687.0;944.5;9894.2
2022-01-19 12:00:00;3774.6;409.9;5032.2;958.6;10175.3
2022-01-19 13:00:00;3669.1;400.2;4732.0;952.7;9754.1
2022-01-19 14:00:00;3486.2;384.4;4548.1;952.6;9371.3
2022-01-19 15:00:00;3278.6;367.1;4995.2;960.6;9601.5
2022-01-19 16:00:00;3270.0;366.9;5579.4;967.3;10183.7
2022-01-19 17:00:00;3418.4;386.1;5558.7;1040.2;10403.5
2022-01-19 18:00:00;3889.3;428.7;5568.1;1061.6;10947.8
2022-01-19 19:00:00;4375.5;463.4;5603.5;975.5;11417.9
2022-01-19 20:00:00;4397.1;464.5;5486.8;966.6;11315.0
2022-01-19 21:00:00;4062.5;435.9;4956.2;971.6;10426.2
2022-01-19 22:00:00;3614.3;397.2;4200.4;972.8;9184.6
2022-01-19 23:00:00;3175.5;359.0;3954.5;969.8;8458.7
2022-01-20 00:00:00;2827.1;328.3;4191.7;964.2;8311.4
2022-01-20 01:00:00;2670.4;315.1;3953.6;969.0;7908.2
2022-01-20 02:00:00;2578.5;306.4;3744.8;959.2;7588.9
2022-01-20 03:00:00;2528.9;300.8;3703.8;944.4;7477.9
2022-01-20 04:00:00;2547.2;302.7;4242.9;948.4;8041.1
2022-01-20 05:00:00;2638.8;226.4;4064.6;942.6;7872.3
2022-01-20 06:00:00;3007.8;249.5;4988.4;938.9;9184.6
2022-01-20 07:00:00;3738.0;296.6;5317.8;954.2;10306.6
2022-01-20 08:00:00;4111.3;320.5;5254.7;958.3;10644.7
2022-01-20 09:00:00;4020.2;313.2;5252.6;934.4;10520.4
2022-01-20 10:00:00;3943.0;305.6;4834.5;890.8;9973.9
2022-01-20 11:00:00;3896.8;301.9;4717.9;878.8;9795.4
2022-01-20 12:00:00;3773.7;295.5;5013.5;900.9;9983.5
2022-01-20 13:00:00;3682.4;287.0;4529.9;858.1;9357.4
2022-01-20 14:00:00;3517.8;276.3;4638.8;852.9;9285.7
2022-01-20 15:00:00;3335.0;264.9;4636.1;855.8;9091.8
2022-01-20 16:00:00;3304.5;263.7;5549.3;866.8;9984.3
2022-01-20 17:00:00;3496.1;276.4;5634.5;877.1;10284.2
2022-01-20 18:00:00;3918.3;302.9;5545.8;874.1;10641.0
2022-01-20 19:00:00;4429.2;334.9;5581.7;868.1;11213.9
2022-01-20 20:00:00;4454.2;336.0;5315.3;861.6;10967.1
2022-01-20 21:00:00;4038.1;309.6;4982.0;859.0;10188.7
2022-01-20 22:00:00;3543.4;279.1;4168.3;872.6;8863.4
2022-01-20 23:00:00;3135.6;253.7;3551.6;877.6;7818.4
2022-01-21 00:00:00;2821.8;233.7;3345.0;875.5;7276.0
2022-01-21 01:00:00;2635.6;221.5;3355.6;869.0;7081.8
2022-01-21 02:00:00;2554.0;217.0;3325.7;879.3;6976.0
2022-01-21 03:00:00;2488.4;214.2;3279.3;900.6;6882.4
2022-01-21 04:00:00;2462.6;212.8;3270.3;904.4;6850.2
2022-01-21 05:00:00;2550.9;212.0;3398.4;898.6;7059.9
2022-01-21 06:00:00;2934.0;235.7;4145.3;900.8;8215.9
2022-01-21 07:00:00;3642.3;280.3;4582.7;916.9;9422.2
2022-01-21 08:00:00;3987.2;301.2;4438.4;912.3;9639.1
2022-01-21 09:00:00;3933.5;295.9;4374.1;879.4;9482.9
2022-01-21 10:00:00;3876.5;291.3;4100.7;861.6;9130.1
2022-01-21 11:00:00;3809.7;286.6;3985.5;853.1;8934.9
2022-01-21 12:00:00;3804.6;286.8;4053.9;860.7;9006.0
2022-01-21 13:00:00;3733.1;283.8;4024.3;884.3;8925.6
2022-01-21 14:00:00;3551.8;271.8;4033.5;869.2;8726.3
2022-01-21 15:00:00;3332.9;257.8;4171.3;861.2;8623.2
2022-01-21 16:00:00;3282.8;254.4;4445.1;856.0;8838.4
2022-01-21 17:00:00;3356.3;259.3;4572.3;862.1;9049.9
2022-01-21 18:00:00;3727.7;282.6;4516.8;869.7;9396.8
2022-01-21 19:00:00;4051.7;302.8;4424.9;873.5;9652.9
2022-01-21 20:00:00;4085.1;304.7;4460.1;871.6;9721.5
2022-01-21 21:00:00;3800.0;287.4;4010.0;875.3;8972.7
2022-01-21 22:00:00;3381.0;261.4;3312.9;871.7;7827.0
2022-01-21 23:00:00;2992.3;236.7;3376.4;859.0;7464.5
2022-01-22 00:00:00;2543.6;208.2;3322.3;844.0;6918.1
2022-01-22 01:00:00;2396.3;198.5;3263.7;832.5;6691.0
2022-01-22 02:00:00;2318.6;193.3;3313.0;825.9;6650.8
2022-01-22 03:00:00;2246.5;188.5;3386.5;820.1;6641.6
2022-01-22 04:00:00;2196.9;186.2;3419.2;832.7;6635.1
2022-01-22 05:00:00;2163.5;180.3;3416.6;838.7;6599.2
2022-01-22 06:00:00;2244.1;186.0;3644.6;852.6;6927.3
2022-01-22 07:00:00;2407.4;195.1;4017.6;841.0;7461.1
2022-01-22 08:00:00;2672.1;210.3;4022.5;830.0;7734.9
2022-01-22 09:00:00;2873.7;223.2;3948.4;842.2;7887.4
2022-01-22 10:00:00;2961.7;227.5;3806.5;826.8;7822.6
2022-01-22 11:00:00;3008.6;230.0;3869.0;821.2;7928.9
2022-01-22 12:00:00;3038.9;231.3;3856.5;811.8;7938.4
2022-01-22 13:00:00;2919.7;232.3;3841.6;948.1;7941.7
2022-01-22 14:00:00;2628.9;215.5;3859.5;960.3;7664.2
2022-01-22 15:00:00;2376.8;201.6;4164.0;979.5;7721.8
2022-01-22 16:00:00;2281.7;196.6;4373.7;991.4;7843.3
2022-01-22 17:00:00;2457.7;209.2;4627.8;1025.7;8320.4
2022-01-22 18:00:00;2862.8;236.0;4683.8;1066.5;8849.2
2022-01-22 19:00:00;3175.2;255.2;4710.5;1074.4;9215.2
2022-01-22 20:00:00;3140.9;252.9;4614.8;1069.6;9078.2
2022-01-22 21:00:00;2846.4;235.0;4660.5;1066.8;8808.7
2022-01-22 22:00:00;2463.4;212.1;4147.6;1068.9;7892.1
2022-01-22 23:00:00;2229.5;198.0;3019.6;1067.7;6514.8
2022-01-23 00:00:00;2002.8;184.6;2536.5;1071.6;5795.6
2022-01-23 01:00:00;1871.5;177.7;2553.6;1086.8;5689.6
2022-01-23 02:00:00;1791.3;173.2;2366.0;1092.9;5423.5
2022-01-23 03:00:00;1782.4;172.5;2518.5;1090.6;5564.0
2022-01-23 04:00:00;1775.2;171.5;2584.4;1081.3;5612.5
2022-01-23 05:00:00;1784.9;169.4;2582.0;1080.0;5616.2
2022-01-23 06:00:00;1896.9;176.0;2558.5;1079.4;5710.7
2022-01-23 07:00:00;2014.2;182.6;2882.8;1074.0;6153.6
2022-01-23 08:00:00;2245.7;196.2;3139.9;1071.8;6653.5
2022-01-23 09:00:00;2500.9;211.1;3391.2;1069.0;7172.2
2022-01-23 10:00:00;2710.0;222.6;3311.8;1054.8;7299.2
2022-01-23 11:00:00;2926.8;235.3;3310.8;1052.5;7525.5
2022-01-23 12:00:00;3021.7;240.5;3041.1;1044.3;7347.5
2022-01-23 13:00:00;2873.5;231.1;2874.8;1033.7;7013.0
2022-01-23 14:00:00;2570.6;212.9;3229.5;1029.4;7042.4
2022-01-23 15:00:00;2308.9;196.8;3120.4;1018.9;6645.0
2022-01-23 16:00:00;2245.8;193.4;3478.0;1024.2;6941.4
2022-01-23 17:00:00;2418.6;203.9;3409.7;1029.2;7061.4
2022-01-23 18:00:00;2853.4;230.7;3309.9;1047.4;7441.3
2022-01-23 19:00:00;3173.1;250.6;3375.0;1064.8;7863.4
2022-01-23 20:00:00;3149.5;251.4;3295.0;1102.3;7798.2
2022-01-23 21:00:00;2864.0;231.3;3296.1;1048.1;7439.6
2022-01-23 22:00:00;2565.5;213.6;3187.9;1045.7;7012.6
2022-01-23 23:00:00;2309.7;198.9;3060.0;1054.0;6622.7
2022-01-24 00:00:00;2162.2;191.4;2830.2;1075.1;6258.9
2022-01-24 01:00:00;2048.6;185.5;2847.9;1087.7;6169.7
2022-01-24 02:00:00;1968.5;172.6;2998.6;950.0;6089.7
2022-01-24 03:00:00;1984.1;173.2;3132.5;944.4;6234.3
2022-01-24 04:00:00;2020.8;176.9;3580.1;970.6;6748.4
2022-01-24 05:00:00;2207.1;182.5;4017.4;908.7;7315.8
2022-01-24 06:00:00;2742.3;215.6;4695.3;936.8;8590.0
2022-01-24 07:00:00;3547.9;263.9;5162.2;956.6;9930.6
2022-01-24 08:00:00;3914.6;288.8;5306.6;1014.4;10524.4
2022-01-24 09:00:00;3893.3;286.9;5420.9;1003.8;10604.8
2022-01-24 10:00:00;3868.7;284.4;5142.0;985.1;10280.1
2022-01-24 11:00:00;3871.9;283.9;5046.7;973.8;10176.3
2022-01-24 12:00:00;3814.0;279.2;4953.5;952.1;9998.9
2022-01-24 13:00:00;3641.5;269.1;5056.6;952.1;9919.3
2022-01-24 14:00:00;3436.2;257.7;5103.7;962.8;9760.4
2022-01-24 15:00:00;3284.2;248.4;5182.9;956.0;9671.4
2022-01-24 16:00:00;3281.1;248.7;5902.8;964.5;10397.2
2022-01-24 17:00:00;3428.9;257.1;5612.9;960.2;10259.1
2022-01-24 18:00:00;3904.8;285.2;5762.2;963.3;10915.5
2022-01-24 19:00:00;4369.3;312.9;5667.1;971.7;11320.9
2022-01-24 20:00:00;4419.4;316.4;5569.9;980.2;11285.8
2022-01-24 21:00:00;4065.8;296.3;5229.5;990.8;10582.4
2022-01-24 22:00:00;3583.9;267.8;4197.7;986.2;9035.5
2022-01-24 23:00:00;3167.9;244.2;4443.0;999.8;8854.8
2022-01-25 00:00:00;2780.7;221.4;4161.5;997.8;8161.3
2022-01-25 01:00:00;2634.4;213.0;4181.2;1000.8;8029.4
2022-01-25 02:00:00;2602.7;211.6;4109.5;1009.4;7933.2
2022-01-25 03:00:00;2576.3;210.1;4214.2;1009.9;8010.5
2022-01-25 04:00:00;2597.0;211.4;4396.4;1010.5;8215.2
2022-01-25 05:00:00;2698.0;279.5;4784.9;1024.3;8786.7
2022-01-25 06:00:00;3073.6;308.4;5161.6;1032.6;9576.1
2022-01-25 07:00:00;3831.8;365.7;5461.1;1038.2;10696.9
2022-01-25 08:00:00;4129.0;390.2;5377.1;1066.3;10962.5
2022-01-25 09:00:00;4028.3;380.4;5348.9;1037.7;10795.3
2022-01-25 10:00:00;3985.3;375.9;5319.3;1020.7;10701.2
2022-01-25 11:00:00;3933.9;370.5;5320.4;999.4;10624.2
2022-01-25 12:00:00;3880.2;366.2;5282.1;996.5;10525.0
2022-01-25 13:00:00;3807.5;359.8;5241.4;983.2;10391.8
2022-01-25 14:00:00;3578.2;344.3;5396.5;1006.0;10325.0
2022-01-25 15:00:00;3434.3;328.6;5395.1;941.0;10099.0
2022-01-25 16:00:00;3409.3;321.3;5431.3;869.7;10031.7
2022-01-25 17:00:00;3514.6;330.2;5696.6;882.0;10423.3
2022-01-25 18:00:00;3958.4;365.7;5846.9;911.1;11082.1
2022-01-25 19:00:00;4473.8;404.6;5745.4;914.2;11537.9
2022-01-25 20:00:00;4531.9;407.1;5543.0;889.4;11371.3
2022-01-25 21:00:00;4145.7;377.0;5243.3;874.3;10640.3
2022-01-25 22:00:00;3613.6;336.9;4833.1;872.1;9655.7
2022-01-25 23:00:00;3193.9;306.3;4389.0;884.8;8774.0
2022-01-26 00:00:00;2883.3;283.6;4026.7;892.6;8086.1
2022-01-26 01:00:00;2672.8;267.5;4051.2;889.9;7881.5
2022-01-26 02:00:00;2589.9;262.0;3974.3;899.5;7725.7
2022-01-26 03:00:00;2576.2;261.1;3763.1;900.6;7501.0
2022-01-26 04:00:00;2616.3;263.4;4318.2;891.6;8089.6
2022-01-26 05:00:00;2677.0;304.6;4290.4;879.2;8151.3
2022-01-26 06:00:00;3056.3;337.1;5151.9;879.1;9424.3
2022-01-26 07:00:00;3754.5;395.3;5498.8;860.7;10509.4
2022-01-26 08:00:00;4121.1;426.4;5335.9;857.0;10740.4
2022-01-26 09:00:00;4039.0;419.5;5348.7;858.9;10666.1
2022-01-26 10:00:00;3955.8;412.6;5221.5;861.3;10451.2
2022-01-26 11:00:00;3904.8;406.9;5187.0;845.8;10344.5
2022-01-26 12:00:00;3858.4;403.1;5083.5;847.6;10192.5
2022-01-26 13:00:00;3767.6;395.9;5194.1;854.4;10212.0
2022-01-26 14:00:00;3575.0;377.6;5369.5;833.2;10155.4
2022-01-26 15:00:00;3438.0;364.8;5442.4;820.6;10065.8
2022-01-26 16:00:00;3375.4;360.9;5438.5;838.3;10013.2
2022-01-26 17:00:00;3485.0;372.5;5406.8;864.0;10128.3
2022-01-26 18:00:00;3904.1;409.2;5315.6;872.6;10501.3
2022-01-26 19:00:00;4389.3;452.4;5217.6;892.0;10951.3
2022-01-26 20:00:00;4406.1;451.8;5231.8;868.3;10957.9
2022-01-26 21:00:00;4045.5;421.5;5083.4;875.2;10425.6
2022-01-26 22:00:00;3520.4;376.6;4428.6;876.0;9201.5
2022-01-26 23:00:00;3081.4;337.8;4187.6;862.5;8469.3
2022-01-27 00:00:00;2776.9;315.3;4034.0;903.9;8030.0
2022-01-27 01:00:00;2632.9;302.8;4102.4;902.1;7940.2
2022-01-27 02:00:00;2519.6;291.3;4014.0;881.1;7706.1
2022-01-27 03:00:00;2485.3;289.3;3692.5;892.2;7359.2
2022-01-27 04:00:00;2475.6;288.4;3789.0;891.6;7444.6
2022-01-27 05:00:00;2565.0;257.2;3777.5;897.0;7496.7
2022-01-27 06:00:00;2946.4;285.8;5001.2;901.5;9134.9
2022-01-27 07:00:00;3697.6;342.0;4847.3;907.1;9794.0
2022-01-27 08:00:00;4036.8;366.1;4849.3;891.7;10143.9
2022-01-27 09:00:00;3925.8;356.9;4805.7;879.6;9967.9
2022-01-27 10:00:00;3784.6;346.1;4619.5;874.3;9624.5
2022-01-27 11:00:00;3760.3;344.0;4773.3;871.3;9749.0
2022-01-27 12:00:00;3731.2;341.3;4687.5;863.0;9622.9
2022-01-27 13:00:00;3628.2;333.1;4654.8;855.5;9471.6
2022-01-27 14:00:00;3418.0;317.8;4942.8;860.0;9538.6
2022-01-27 15:00:00;3285.1;310.2;5301.6;890.6;9787.4
2022-01-27 16:00:00;3267.0;309.8;5344.2;903.5;9824.5
2022-01-27 17:00:00;3353.9;316.1;5298.5;902.3;9870.8
2022-01-27 18:00:00;3737.8;345.3;5166.8;911.3;10161.3
2022-01-27 19:00:00;4206.8;380.5;5255.1;915.2;10757.6
2022-01-27 20:00:00;4255.7;383.4;5197.7;906.1;10742.8
2022-01-27 21:00:00;3948.1;360.1;4793.6;900.2;10002.0
2022-01-27 22:00:00;3492.1;326.8;4346.3;907.5;9072.7
2022-01-27 23:00:00;3119.4;298.9;4455.1;904.4;8777.9
2022-01-28 00:00:00;2749.0;271.3;4168.9;904.1;8093.3
2022-01-28 01:00:00;2602.6;260.7;3210.3;907.3;6981.0
2022-01-28 02:00:00;2512.1;252.6;3392.8;889.0;7046.5
2022-01-28 03:00:00;2481.4;250.9;3293.6;896.0;6921.9
2022-01-28 04:00:00;2468.9;249.8;3176.8;894.6;6790.2
2022-01-28 05:00:00;2522.5;251.7;3543.6;889.1;7206.8
2022-01-28 06:00:00;2859.5;278.9;4086.4;921.3;8146.1
2022-01-28 07:00:00;3616.3;334.1;4673.3;913.4;9537.1
2022-01-28 08:00:00;3958.4;358.3;4363.9;898.9;9579.5
2022-01-28 09:00:00;3862.7;348.4;4158.6;860.2;9229.9
2022-01-28 10:00:00;3782.9;339.9;4306.1;824.4;9253.3
2022-01-28 11:00:00;3743.6;336.9;4189.0;824.1;9093.6
2022-01-28 12:00:00;3688.9;333.1;4187.3;826.6;9035.9
2022-01-28 13:00:00;3535.6;321.6;3907.7;823.8;8588.7
2022-01-28 14:00:00;3336.6;306.5;3964.7;817.7;8425.4
2022-01-28 15:00:00;3168.1;293.7;4266.5;812.7;8541.0
2022-01-28 16:00:00;3115.3;289.8;4471.0;812.9;8689.0
2022-01-28 17:00:00;3223.4;297.7;4673.4;812.8;9007.3
2022-01-28 18:00:00;3572.2;323.7;4575.5;816.0;9287.5
2022-01-28 19:00:00;3924.3;349.3;4424.6;811.4;9509.6
2022-01-28 20:00:00;3943.3;352.0;4483.8;828.1;9607.2
2022-01-28 21:00:00;3687.2;333.3;3900.9;830.4;8751.8
2022-01-28 22:00:00;3279.6;303.7;3264.2;837.2;7684.7
2022-01-28 23:00:00;2928.6;278.4;3542.9;846.0;7596.0
2022-01-29 00:00:00;2543.2;250.6;2470.5;854.0;6118.3
2022-01-29 01:00:00;2392.6;239.8;2537.5;858.3;6028.1
2022-01-29 02:00:00;2250.8;234.7;2379.0;930.8;5795.3
2022-01-29 03:00:00;2182.7;234.9;2522.9;1001.8;5942.3
2022-01-29 04:00:00;2135.4;231.0;2608.2;996.0;5970.5
2022-01-29 05:00:00;2097.3;295.8;2516.2;987.1;5896.5
2022-01-29 06:00:00;2134.8;298.9;2857.4;981.8;6272.8
2022-01-29 07:00:00;2335.4;318.0;3102.3;980.4;6736.0
2022-01-29 08:00:00;2584.2;344.0;3238.1;1002.7;7168.9
2022-01-29 09:00:00;2762.1;361.1;3279.6;1003.5;7406.3
2022-01-29 10:00:00;2847.2;364.3;3064.8;951.1;7227.3
2022-01-29 11:00:00;2885.2;362.6;2868.0;895.7;7011.5
2022-01-29 12:00:00;2903.8;365.1;2860.1;903.5;7032.6
2022-01-29 13:00:00;2719.3;347.1;2913.5;899.6;6879.5
2022-01-29 14:00:00;2445.6;324.5;2966.2;938.0;6674.3
2022-01-29 15:00:00;2216.2;297.5;3050.6;885.9;6450.2
2022-01-29 16:00:00;2146.6;289.5;3232.4;871.8;6540.3
2022-01-29 17:00:00;2274.7;302.2;3348.2;876.6;6801.7
2022-01-29 18:00:00;2680.2;341.2;3365.7;878.0;7265.2
2022-01-29 19:00:00;2993.2;372.6;3484.6;892.0;7742.5
2022-01-29 20:00:00;2884.9;362.0;3489.8;889.6;7626.3
2022-01-29 21:00:00;2614.7;337.6;3496.5;905.2;7354.0
2022-01-29 22:00:00;2331.0;310.9;3148.3;911.4;6701.6
2022-01-29 23:00:00;2098.2;290.1;2921.7;926.7;6236.7
2022-01-30 00:00:00;1897.3;272.3;2580.7;941.5;5691.7
2022-01-30 01:00:00;1815.2;263.8;2523.0;935.7;5537.7
2022-01-30 02:00:00;1713.4;255.1;2725.7;946.5;5640.8
2022-01-30 03:00:00;1677.9;250.6;2682.0;935.5;5546.1
2022-01-30 04:00:00;1689.2;251.4;2711.6;932.4;5584.5
2022-01-30 05:00:00;1687.1;163.1;2551.6;933.8;5335.6
2022-01-30 06:00:00;1755.2;167.8;2651.1;940.5;5514.6
2022-01-30 07:00:00;1914.4;177.3;2779.0;934.6;5805.3
2022-01-30 08:00:00;2185.5;192.6;2769.5;908.4;6055.9
2022-01-30 09:00:00;2458.8;209.2;2776.8;902.0;6346.8
2022-01-30 10:00:00;2640.9;220.9;2716.7;909.3;6487.8
2022-01-30 11:00:00;2716.4;225.3;2699.0;904.0;6544.7
2022-01-30 12:00:00;2727.7;222.1;2504.1;841.0;6295.0
2022-01-30 13:00:00;2569.6;211.6;2373.3;829.6;5984.0
2022-01-30 14:00:00;2308.7;195.5;2414.2;833.1;5751.6
2022-01-30 15:00:00;2056.5;182.2;2430.0;870.9;5539.6
2022-01-30 16:00:00;1994.2;178.4;2788.3;872.2;5833.1
2022-01-30 17:00:00;2119.4;186.5;2792.5;876.8;5975.2
2022-01-30 18:00:00;2494.6;210.3;2775.1;884.8;6364.8
2022-01-30 19:00:00;2833.0;231.0;2966.6;878.9;6909.5
2022-01-30 20:00:00;2846.9;231.7;2868.2;876.5;6823.3
2022-01-30 21:00:00;2647.2;219.8;2906.9;884.7;6658.6
2022-01-30 22:00:00;2361.3;202.5;2860.8;892.5;6317.0
2022-01-30 23:00:00;2155.4;188.8;2776.7;878.8;5999.7
2022-01-31 00:00:00;2038.2;182.3;2796.3;890.6;5907.3
2022-01-31 01:00:00;1938.2;174.9;2399.3;872.2;5384.6
2022-01-31 02:00:00;1917.4;173.3;2375.3;867.3;5333.3
2022-01-31 03:00:00;1913.2;173.9;2337.7;880.4;5305.1
2022-01-31 04:00:00;1932.2;174.4;2231.0;870.7;5208.3
2022-01-31 05:00:00;2136.9;180.5;2815.0;864.2;5996.5
2022-01-31 06:00:00;2656.8;210.8;3777.8;848.3;7493.7
2022-01-31 07:00:00;3437.1;258.8;4197.5;867.1;8760.6
2022-01-31 08:00:00;3808.2;281.6;4608.8;873.7;9572.3
2022-01-31 09:00:00;3712.6;274.1;4626.8;845.8;9459.3
2022-01-31 10:00:00;3611.8;266.7;4421.4;822.3;9122.2
2022-01-31 11:00:00;3576.3;264.6;4312.5;823.0;8976.3
2022-01-31 12:00:00;3611.5;268.4;4241.4;852.2;8973.5
2022-01-31 13:00:00;3553.6;266.0;4117.5;869.4;8806.5
2022-01-31 14:00:00;3357.3;256.1;3931.6;901.3;8446.3
2022-01-31 15:00:00;3217.1;248.2;3929.1;910.3;8304.7
2022-01-31 16:00:00;3167.3;245.0;4550.1;907.3;8869.7
2022-01-31 17:00:00;3226.9;251.6;4634.9;956.5;9069.9
2022-01-31 18:00:00;3640.0;274.7;4682.6;928.0;9525.3
2022-01-31 19:00:00;4066.4;301.1;4593.5;940.1;9901.1
2022-01-31 20:00:00;4110.9;304.0;4531.0;944.2;9890.1
2022-01-31 21:00:00;3837.1;287.2;3963.8;937.9;9026.0
2022-01-31 22:00:00;3384.9;259.0;3124.3;922.1;7690.3
2022-01-31 23:00:00;3037.4;238.7;3366.6;932.3;7575.0
2022-02-01 00:00:00;2676.4;217.2;2822.6;935.8;6652.0
2022-02-01 01:00:00;2529.1;210.3;2789.5;967.4;6496.3
2022-02-01 02:00:00;2450.3;206.8;2867.2;989.3;6513.6
2022-02-01 03:00:00;2418.4;203.7;2767.9;969.1;6359.1
2022-02-01 04:00:00;2448.8;205.1;2888.6;962.6;6505.2
2022-02-01 05:00:00;2561.6;346.9;2882.8;961.0;6752.3
2022-02-01 06:00:00;2939.1;384.6;3490.4;966.3;7780.4
2022-02-01 07:00:00;3642.2;453.5;3768.1;962.1;8825.8
2022-02-01 08:00:00;3959.4;481.8;3874.2;933.2;9248.7
2022-02-01 09:00:00;3851.3;468.9;3581.0;910.3;8811.6
2022-02-01 10:00:00;3756.7;459.0;3430.2;903.9;8549.7
2022-02-01 11:00:00;3678.2;449.3;3407.6;883.8;8418.8
2022-02-01 12:00:00;3644.1;445.1;3475.1;875.4;8439.8
2022-02-01 13:00:00;3556.7;435.7;3363.5;867.0;8222.9
2022-02-01 14:00:00;3359.4;415.9;3213.1;864.0;7852.4
2022-02-01 15:00:00;3190.3;400.6;3366.9;877.1;7835.0
2022-02-01 16:00:00;3131.5;396.2;3429.8;891.7;7849.3
2022-02-01 17:00:00;3227.7;409.6;3811.8;931.1;8380.2
2022-02-01 18:00:00;3549.3;440.0;3910.7;918.9;8818.9
2022-02-01 19:00:00;4008.9;487.4;3897.6;940.0;9333.8
2022-02-01 20:00:00;4100.2;497.4;3891.6;949.9;9439.0
2022-02-01 21:00:00;3766.2;466.0;3620.5;965.7;8818.4
2022-02-01 22:00:00;3291.5;417.6;3116.6;949.1;7774.8
2022-02-01 23:00:00;2892.9;378.0;2977.2;945.5;7193.5
2022-02-02 00:00:00;2586.8;347.7;2843.5;944.0;6722.1
2022-02-02 01:00:00;2523.2;340.5;2848.6;933.7;6645.9
2022-02-02 02:00:00;2479.3;335.4;2628.5;926.7;6369.9
2022-02-02 03:00:00;2411.9;330.8;2438.3;947.5;6128.6
2022-02-02 04:00:00;2427.7;332.2;2788.5;944.9;6493.3
2022-02-02 05:00:00;2558.9;228.2;3679.5;928.5;7395.1
2022-02-02 06:00:00;2956.7;254.0;4518.8;925.4;8654.9
2022-02-02 07:00:00;3666.8;301.0;4927.1;933.6;9828.5
2022-02-02 08:00:00;4036.1;323.5;4919.5;908.3;10187.4
2022-02-02 09:00:00;3877.9;312.5;4594.5;898.8;9683.7
2022-02-02 10:00:00;3725.1;301.0;4255.6;875.4;9157.2
2022-02-02 11:00:00;3690.0;298.5;4916.4;871.6;9776.5
2022-02-02 12:00:00;3691.9;298.3;4512.4;867.5;9370.1
2022-02-02 13:00:00;3577.2;290.6;4439.3;864.9;9172.1
2022-02-02 14:00:00;3360.5;277.8;4669.1;885.4;9192.8
2022-02-02 15:00:00;3162.1;265.2;4763.1;890.4;9080.7
2022-02-02 16:00:00;3183.9;267.0;4726.4;896.4;9073.7
2022-02-02 17:00:00;3277.7;274.5;5410.9;917.6;9880.7
2022-02-02 18:00:00;3659.3;300.0;5380.5;926.4;10266.3
2022-02-02 19:00:00;4053.6;325.9;5252.7;926.8;10559.0
2022-02-02 20:00:00;4112.9;331.8;5207.0;957.8;10609.5
2022-02-02 21:00:00;3787.1;309.4;5259.8;941.8;10298.1
2022-02-02 22:00:00;3371.2;280.5;5084.4;915.3;9651.4
2022-02-02 23:00:00;3046.1;259.5;4573.1;919.8;8798.5
2022-02-03 00:00:00;2713.7;238.1;3975.1;925.2;7852.0
2022-02-03 01:00:00;2589.6;231.0;3810.7;940.5;7571.8
2022-02-03 02:00:00;2528.6;225.5;3561.8;917.4;7233.2
2022-02-03 03:00:00;2466.7;221.5;3644.3;919.3;7251.9
2022-02-03 04:00:00;2505.6;224.6;3602.0;927.3;7259.6
2022-02-03 05:00:00;2573.8;214.7;3700.1;927.3;7415.9
2022-02-03 06:00:00;2922.5;235.3;4831.5;915.3;8904.7
2022-02-03 07:00:00;3626.5;279.4;4884.1;929.4;9719.4
2022-02-03 08:00:00;4004.2;302.5;5281.6;929.4;10517.8
2022-02-03 09:00:00;3860.8;292.2;5246.9;904.2;10304.0
2022-02-03 10:00:00;3778.1;286.2;5274.2;888.8;10227.2
2022-02-03 11:00:00;3801.7;285.2;5268.2;849.6;10204.8
2022-02-03 12:00:00;3774.0;282.8;5293.8;837.5;10188.1
2022-02-03 13:00:00;3703.7;279.1;5195.8;847.4;10026.0
2022-02-03 14:00:00;3518.0;268.0;5055.7;852.5;9694.1
2022-02-03 15:00:00;3373.1;258.8;5311.0;847.3;9790.2
2022-02-03 16:00:00;3317.4;256.1;5398.3;859.7;9831.6
